Date / Time,City,State,Shape,Duration,Summary,Posted
4/30/16 23:50,Easton,PA,Triangle,30 seconds,"Low-flying, dark triangle seen over Easton, PA",42496
4/29/16 23:11,Hart,MI,Triangle,2 minutes,"Dark Triangle Shape, No lights but darker than the night sky blocking out the stars passing by VERY LARGE 2000ft accrosed.((anonymou))",42496
4/29/16 20:00,Yorkville,IL,Triangle,3 minutes,((HOAX??)) Triangular shaped craft with blue dotted lights. ((anonymous report)),42496
4/28/16 23:45,St. Petersburg,FL,Triangle,4 minutes,Triangle shaped objects that hover and move fast.,42489
4/27/16 21:00,Alto,NM,Triangle,50 seconds,A triangle craft in the night sky being followed by a cluster of white lights.,42489
4/26/16 23:11,New Orleans,LA,Triangle,20-30 seconds,3 Flashing White Lights and 1 Flashing Red Light in Triangular Formation - West Riverside ((anonymous)),42489
4/26/16 23:11,New Orleans,LA,Triangle,20-30 seconds,*Addendum to West Riverside 3 White flashing Lights and 1 Red Flashing Light Triangle Pattern. ((anonymous)),42489
4/26/16 20:25,San Diego,CA,Triangle,7-10 seconds,"Triangular delta shaped object, large and silent moved nnw from coronado over lindbergh and continuing nnw. ((anonymous source))",42489
4/25/16 22:53,Goosecreek,SC,Triangle,2 minutes,Triangular craft hovering in North Rhett in right side not far from Naval Weapons Station,42489
4/25/16 01:00,Deer Park,NY,Triangle,Ongoing,Are stationary fixed to moon moving with it. ((NUFORC Note: Possible celestial bodies?? PD)),42489
4/24/16 23:00,Chester,SC,Triangle,almost daybreak,"Bright lights, shaped triangular with colored lights around that change staying in the night sky.",42489
4/24/16 01:00,Horizon City,TX,Triangle,3 minutes,3 orange glowing lights that form a perfect triangle just below the moon. Almost could be mistaken as stars but the color was unlike al,42489
4/23/16 22:00,Waleska,GA,Triangle,3 minutes,I live at the top of the mountains in a home with a large open deck. I was on my way up to my bedroom when I looked out of the large op,42489
4/21/16 01:20,Sanford,FL,Triangle,3 minutes,I was driving on I-4 headed east when I seen what I thought was an airplane because I was close to the Sanford Airport. As I got closer,42482
4/19/16 21:30,Jefferson City,MO,Triangle,3 minutes,6 small triangle shaped objects with 3 amber lights each came from the south and headed west. The lead craft was ahead of the the other,42489
4/18/16 23:00,Peoria,AZ,Triangle,2 minutes,Big triangle flew over my house!,42489
4/18/16 22:11,Napa,CA,Triangle,4 seconds,Multiple satellites in one group moving south to north across California.,42482
4/17/16 21:30,Lincoln City,OR,Triangle,45 seconds,3 orbs in triangle formation along Oregon coastline.,42482
4/17/16 03:50,Calgary (Canada),AB,Triangle,:30,"Group of of triangular objects in a triangle formation passed from S to N over the W side of Calgary, AB. ((anonymous))",42482
4/15/16 21:45,Raleigh,NC,Triangle,10 minutes,"Pair of Silent V shaped objects with red-orange lights flying low and slow over Raleigh, NC",42489
4/14/16 22:58,Jacksonville,FL,Triangle,5 minutes,I was sitting on bench in front of my place and looked up and saw a triangular shaped craft moving very fast. Then it stopped for a min,42475
4/14/16 22:44,Stoneham,MA,Triangle,5 minutes,Triangle shaped. ((anonymous)),42475
4/14/16 20:45,Westfield,MA,Triangle,2 minutes,Went outside to let dog out..noticed triangle shape with 3 lights moving very very slow headed south east..started almost over head..de,42475
4/14/16 00:34,Knoxville,TN,Triangle,3 minutes,Triangle craft with escort.,42475
4/13/16 23:30,Indianapolis,IN,Triangle,10 minutes,3 silent military aircraft hover then fly over Indy,42475
4/12/16 21:45,Fort Lee,NJ,Triangle,1 hour,3 objects hovering higher than planes flashing red blue white lights.,42475
4/11/16 19:00,Lamberton,MN,Triangle,5 seconds,Puzzled.,42531
4/10/16 23:00,Williamston,MI,Triangle,2-3 seconds,Three stars making up an equilateral triangle move quickly and silently across the night sky before disappearing. ((anon. report)),42510
4/10/16 22:30,Corning,AR,Triangle,15-20 seconds,"Triangular and tear drop shaped objects over Corning, Arkansas.",42475
4/8/16 21:35,Burlington,MA,Triangle,20 minutes,Huge triangular saucer with 3 bright lights lit around the edges and object was hovering over Woburn/Burlington.,42482
4/6/16 23:14,Elgin,IL,Triangle,15 minutes,Triangle of lights in the sky to the south.,42475
4/6/16 17:05,Hildale,UT,Triangle,45 seconds,Black triangular craft flies erratically after passing airplane,42475
4/5/16 02:40,South Portland,ME,Triangle,5 minutes,Large triangle craft moving slow over Maine Mall area.,42475
4/5/16 01:30,West Frankfort,IL,Triangle,1:30 to 2:55,"Three red lights are in perfect triangular form, they appear a lot closer than an average star. The top one was brightest an the lower",42475
4/4/16 00:00,Florence,MT,Triangle,2 minutes,"Triangular craft with flashing lights and one spotlight, was seen searching the bitteroot mountains.",42475
4/2/16 23:55,Helsinki (Finland),,Triangle,5 seconds,((HOAX??)) Three yellowish triangle shaped lights in Finland.,42475
4/2/16 22:55,Las Vegas,NV,Triangle,10 minutes,"Triangle shaped object hovering in sky colors red, white, green and blue with a tail. 10 minutes hovered before moving slowly",42475
4/1/16 22:30,Rumney,NH,Triangle,,Like a car in the sky,42475
4/1/16 04:40,Port Orange,FL,Triangle,15 seconds,As we were star gazing this weird triangle formed object with 4 circle lights had flew right over our heads not super far off the groun,42461
4/1/16 00:00,Walkertown,NC,Triangle,1 minute,((HOAX??)) Triangular UFO.,42475
3/30/16 00:00,Corydon,IN,Triangle,All night,Why are there silent aircraft flying over corydon at night? Also why are there so many going in the same direction?,42461
3/29/16 20:25,Verona,WI,Triangle,30 seconds,Flying translucent triangle shape and transformer explosion.,42461
3/29/16 20:14,Auburn,NY,Triangle,4 minutes,I saw a bright orange triangle with no sound flying southeast. ((NUFORC Note: Overflight of ISS. PD)),42461
3/29/16 20:00,Windham,NH,Triangle,1 minute,Multiple UFO's spotted flying out of unknown light.,42461
3/29/16 15:30,Aurora,CO,Triangle,20-30 seconds,5-7 white triangles observed flying in formation.,42475
3/29/16 02:00,St. Paul,MN,Triangle,still occuring,Triangular craft in stealth mode.,42461
3/26/16 22:30,El Paso,TX,Triangle,,"I let my dog outside for her last bathroom bake for the night. I looked up at the sky as I always do, but this time I notice a flashin",42461
3/26/16 18:45,Wigan (UK/England),NT,Triangle,5 minutes,I was sat on my couch with my son age 4 and a half when I saw the three separate orange orbs.,42461
3/26/16 14:30,Fort Collins,CO,Triangle,24 seconds,7500-9000ft this object approximately stationary 20 seconds above where i was playing basketball and then it moved out east faster than,42461
3/25/16 22:00,Reseda,CA,Triangle,5-7 minutes,"Strange reddish orange lights in a triangular pattern spotted in the Southwest sky over Los Angeles, 3/25/16.",42461
3/25/16 20:00,Milwaukie,OR,Triangle,3 minutes,I saw one red and two orange flying object in the sky.,42461
3/25/16 14:00,Gouldsboro,PA,Triangle,15 seconds,"3 black triangles traveling like a jet, 15 minute spacing in between all from west to east and same path, spotted directly overhead.",42461
3/25/16 04:38,Jackson,KY,Triangle,4 minutes,"Saw a triangular object way high up fly back and forth, stop, then start back again multiple times.",42475
3/25/16 03:45,Lakewood,NJ,Triangle,1 hour,Triangle shaped object. Hovering over 1 hour. Red and green lights flashing sporadically. ((NUFORC Note: Star?? PD)),42461
3/25/16 02:00,Albuquerque,NM,Triangle,3 seconds,"Saw three orange lights that formed a triangle, and moved across the sky super fast.",42461
3/23/16 21:00,Eugene,OR,Triangle,2 minutes,"I went to smoke outside, when I noticed a triangle in sky. I would say it was three separate orbs but in a perfect triangle.",42453
3/23/16 21:00,Fairbanks,AK,Triangle,10 minutes,Three triangle shaped objects would appear and disappear for 15 minutes orangish in color,42453
3/22/16 22:53,Poinciana,FL,Triangle,2 hours,"I was watching the full moon through my window when I see a strange light,It is moving fast,I called my husband and son,and they were a",42475
3/19/16 20:13,Albany,OR,Triangle,20 minutes,Oregon UFO spotted near I-5 North towards Salem.,42453
3/18/16 23:45,Lincoln,NE,Triangle,6 seconds,"Large triangle shape, defined by a series of dim lights moving silently and fast. South to north over Lincoln, Nebraska.",42453
3/18/16 22:25,Castro Valley,CA,Triangle,10 minutes,Object was seen again hoovering over Castro valley Blvd on the west bound. traveling in circular pattern from southern sky and then mov,42453
3/18/16 20:20,Mesa,AZ,Triangle,25 seconds,Triangular shape object flying overhead maybe 50 feet was seen.,42453
3/18/16 06:00,Canton,MI,Triangle,1 minute,Silent triangular shaped object with flashing white/yellow lights was spotted in hovering over neighborhood.,42453
3/17/16 22:40,Castro Valley,CA,Triangle,5 minutes,"Triangular craft seen over Castro Valley, CA.",42453
3/17/16 05:00,Pueblo,CO,Triangle,20 minutes,Amber colored lights in triangular formation.,42447
3/16/16 21:40,Santa Fe,NM,Triangle,1 minutes,3 glowing red lights flew low over the 599 relief route near the highway I-285 junction,42453
3/15/16 21:45,Adelaide (Australia),,Triangle,5-8 seconds,Triangular Aircraft Sighting,42447
3/15/16 21:00,Plymouth Meeting,PA,Triangle,7 seconds,"I didn't only see this object but ""felt""; its presence also, like I was seeing something I should not have been able to.",42447
3/15/16 02:30,Myrtle Beach,SC,Triangle,20 minutes,Red light seen in the sky.,42447
3/15/16 02:00,Myrtle Beach,SC,Triangle,>1 hour,"Triangular shape with arched front white lights and red flashing lights, stationary for over an hour, seen by 2 people 3 miles apart.",42447
3/12/16 23:30,Deltona,FL,Triangle,driving down Saxon blvd,"((HOAX??)) It was large, triangular, and it hovered for about 20 seconds and then flew away silently.",42447
3/11/16 23:59,McHenrry,IL,Triangle,3 seconds,3 lights in a triangle shape traveling 1/3 speed of shooting star.,42447
3/11/16 22:00,Kokomo,IN,Triangle,3 minutes,Three orangish lights in the form of a triangle no noise and slow.,42447
3/11/16 07:00,Dillingham,AK,Triangle,20 minutes,"Low triangle-shaped object in Dillingham, AK.",42440
3/9/16 18:00,East Longmeadow,MA,Triangle,10 minutes,"While starting to take a walk at 6:15 PM, weather clear and 65 degrees, noticed triangle shape with 3 red lights very high up in sky.",42440
3/9/16 06:00,Silver Spring,MD,Triangle,5 minutes,Triangle-shaped UFO hovering over I-495 near Holy Cross Hospital.,42440
3/8/16 20:39,Van Buren,AR,Triangle,2-3 minutes,Football-field size triangular object--low and silent.,42440
3/8/16 19:20,Bel Air,MD,Triangle,5 seconds,"Lights in triangle shape, flew due north; completely silent.",42440
3/7/16 20:30,Lamberton,MN,Triangle,5 seconds (each),2nd Night.,42531
3/7/16 20:00,Burke,VA,Triangle,10,((HOAX??)) Three bright lights in the formation of a triangle.,42440
3/6/16 23:00,St. George,UT,Triangle,1 minute,Three lights appear in triangular sequence then turns off in same pattern.,42461
3/6/16 19:00,Lamberton,MN,Triangle,3 hours,Plasma Shower???,42440
3/4/16 19:30,Brisbane (Australia),,Triangle,10 seconds,Caught my eye veiwed 10 seconds low in sky and lost sight of it.,42475
3/3/16 22:00,Columbus,OH,Triangle,2 minutes,"I went outside to smoke a cigarette and as usual I look up at the sky and something that caught my attention,I saw a bright light just.",42433
3/2/16 22:50,Jacksonville,OH,Triangle,2 minutes,2 side-by-side green lights moving super fast and were super loud.,42433
3/1/16 22:30,Ocala,FL,Triangle,5 minutes,"Triangular, wedge-shaped, UFO with green lights hovering at cloud level above the Ocala National Forest.",42433
3/1/16 22:00,Glendale,AZ,Triangle,1 minutes,"3 White lights over Glendale, Arizona.",42433
2/29/16 23:30,Sebastian,FL,Triangle,20-40 minutes,6 low flying craft with loud engines and 2 white lights on wings and 2 red flashing lights near center,42433
2/29/16 23:00,Salunga/Landisville area right by highway 283,PA,Triangle,5-15 minutes,Pennsylvania triangular aircraft sighting.,42433
2/29/16 22:00,York,PA,Triangle,30 minutes,Myself and 2 friends of mine were driving to the store and noticed a small string of connected lights and didn't think much of it. I su,42433
2/29/16 21:00,London (Buckinghamshire)(UK/England),,Triangle,45 minutes,"Black triangle, no noise, impossible mobility for its size, sighting lasted 45 minutes.",42461
2/29/16 19:20,Chandler,AZ,Triangle,10 minutes,"Flashing red/orange light looking like it was on fire in the sky near Warner & Dobson Rds in Chandler, Az then disappeared!!!",42433
2/28/16 22:35,Marshfield,MO,Triangle,10 minutes,"The craft was close enough we could see it perfectly, it was a triangle craft, low flying and completely silent.",42433
2/28/16 21:30,Centreville,VA,Triangle,10 seconds,V-shaped UFO flew by directly overhead fast and silently.,42433
2/28/16 21:00,Rosiclare,IL,Triangle,5 minutes,"7 ""satellite"" objects within five minutes? ((NUFORC Note: Possible sightings of satellites?? PD))",42433
2/28/16 17:18,Pittstown,NJ,Triangle,45 seconds,"Diamond shaped shiny reflective ufo sighted in Hunterdon County, NJ.",42433
2/28/16 15:00,Levene,AZ,Triangle,25 minutes,"White, shiny triangles.",42433
2/27/16 21:20,Erlanger,KY,Triangle,5 minutes,Red triangular shape bouncing and hovering in the sky.,42433
2/26/16 21:22,Poland,ME,Triangle,15 seconds,Triangle craft moving slowly with a blue light in each point. The front facing point was shining a bright beam of light.,42433
2/26/16 20:30,Houston,TX,Triangle,10 seconds,I saw a traingle shaped object in the sky no lights but blended into the darkness like it was moving through water. Lasted few seconds,42433
2/26/16 05:50,Lower Mount Bethel,PA,Triangle,15 seconds,"Triangular craft observed in the sky at sunrise, moving west to east, right above the tree line.",42426
2/26/16 01:15,Daimus (Spain),,Triangle,30 seconds,"2 huge crafts flew over us, then stopped 500 meters away, then took of vertically with high speed. They where as large as oil tankers.",42426
2/25/16 19:00,Johnson Creek (on outskirts of; on Hwy 94 east),WI,Triangle,2 minutes,Triangle shaped ufo clearly seen coming back to Milwaukee from the WIAA state wrestling tournament. Was initially thought to be a helic,42440
2/22/16 18:56,Wilkeson,WA,Triangle,2 minutes,"Triangle shaped craft spotted above Wilkeson, WA.",42440
2/20/16 01:04,Mesa,AZ,Triangle,1 minute,"Very low, large, fast traveling lights that just disappeared quickly with no clouds in the sky. There were 3 lights in a triangle shape",42426
2/19/16 18:30,Gainesville,MO,Triangle,5 minutes,"My boyfriend and I have been seen an Object North of us.

There is Fields and cattle that direction.

We see this object off and o",42433
2/18/16 18:00,New Hampton,NH,Triangle,5-10 minutes,"Object moving in one direction, and then switched directions, heading the opposite way. Triangular shaped, three white lights at each t",42419
