,  Location,     Time,     Truth
3799,      WEST,    NIGHT, RECTANGLE
3800,      WEST,  MORNING, RECTANGLE
3801,      WEST,    NIGHT, RECTANGLE
3802, NORTHWEST,    NIGHT, RECTANGLE
3803,   MIDWEST,    NIGHT, RECTANGLE
3804,      WEST,    NIGHT, RECTANGLE
3805,     SOUTH,    NIGHT, RECTANGLE
3806,     SOUTH,    NIGHT, RECTANGLE
3807,   MIDWEST,    NIGHT, RECTANGLE
3808, NORTHWEST,    NIGHT, RECTANGLE
3809,      WEST,    NIGHT, RECTANGLE
3810,   MIDWEST,    NIGHT, RECTANGLE
3811,   MIDWEST,    NIGHT, RECTANGLE
3812,      WEST,AFTERNOON, RECTANGLE
3813, NORTHWEST,AFTERNOON, RECTANGLE
3814,      WEST,    NIGHT, RECTANGLE
3815,     SOUTH,    NIGHT, RECTANGLE
3816,      WEST,    NIGHT, RECTANGLE
3817, NORTHWEST,    NIGHT, RECTANGLE
3818,      WEST,AFTERNOON, RECTANGLE
3819,   MIDWEST,    NIGHT, RECTANGLE
3820,      WEST,    NIGHT, RECTANGLE
3821,     SOUTH,    NIGHT, RECTANGLE
3822,      WEST,    NIGHT, RECTANGLE
3823, NORTHWEST,    NIGHT, RECTANGLE
3824,   MIDWEST,    NIGHT, RECTANGLE
3825,     SOUTH,    NIGHT, RECTANGLE
3826,   MIDWEST,    NIGHT, RECTANGLE
3827,      WEST,    NIGHT, RECTANGLE
3828,      WEST,    NIGHT, RECTANGLE
3829,     SOUTH,    NIGHT, RECTANGLE
3830,      WEST,    NIGHT, RECTANGLE
3831,      WEST,  MORNING, RECTANGLE
3832,     SOUTH,    NIGHT, RECTANGLE
3833,      WEST,    NIGHT, RECTANGLE
3834, NORTHWEST,  MORNING, RECTANGLE
3835,      WEST,    NIGHT, RECTANGLE
3836, NORTHWEST,    NIGHT, RECTANGLE
3837,     SOUTH,    NIGHT, RECTANGLE
3838,     SOUTH,    NIGHT, RECTANGLE
3839,     SOUTH,AFTERNOON, RECTANGLE
3840,     SOUTH,    NIGHT, RECTANGLE
3841,   MIDWEST,    NIGHT, RECTANGLE
3842,     SOUTH,    NIGHT, RECTANGLE
3843,      WEST,    NIGHT, RECTANGLE
3844,   MIDWEST,    NIGHT, RECTANGLE
3845,     SOUTH,  MORNING, RECTANGLE
3846,   MIDWEST,    NIGHT, RECTANGLE
3847,   MIDWEST,    NIGHT, RECTANGLE
3848,   MIDWEST,  MORNING, RECTANGLE
3849,     SOUTH,    NIGHT, RECTANGLE
3850,   MIDWEST,    NIGHT, RECTANGLE
3851,     SOUTH,    NIGHT, RECTANGLE
3852, NORTHWEST,    NIGHT, RECTANGLE
3853,   MIDWEST,    NIGHT, RECTANGLE
3854,     SOUTH,    NIGHT, RECTANGLE
3855, NORTHWEST,AFTERNOON, RECTANGLE
3856,      WEST,    NIGHT, RECTANGLE
3857,      WEST,    NIGHT, RECTANGLE
3858,     SOUTH,    NIGHT, RECTANGLE
3859,      WEST,    NIGHT, RECTANGLE
3860,     SOUTH,    NIGHT, RECTANGLE
3861,     SOUTH,  MORNING, RECTANGLE
3862,     SOUTH,AFTERNOON, RECTANGLE
3863,      WEST,    NIGHT, RECTANGLE
3864,   MIDWEST,  MORNING, RECTANGLE
3865,   MIDWEST,    NIGHT, RECTANGLE
3866,      WEST,    NIGHT, RECTANGLE
3867,      WEST,    NIGHT, RECTANGLE
3868,   MIDWEST,    NIGHT, RECTANGLE
3869,      WEST,    NIGHT, RECTANGLE
3870,   MIDWEST,    NIGHT, RECTANGLE
3871,      WEST,    NIGHT, RECTANGLE
3872,   MIDWEST,  MORNING, RECTANGLE
3873,     SOUTH,    NIGHT, RECTANGLE
3874,   MIDWEST,    NIGHT, RECTANGLE
3875,     SOUTH,    NIGHT, RECTANGLE
3876,     SOUTH,    NIGHT, RECTANGLE
3877,   MIDWEST,    NIGHT, RECTANGLE
3878,      WEST,    NIGHT, RECTANGLE
3879,      WEST,    NIGHT, RECTANGLE
3880,     SOUTH,  MORNING, RECTANGLE
3881,      WEST,    NIGHT, RECTANGLE
3882,     SOUTH,    NIGHT, RECTANGLE
3883, NORTHWEST,    NIGHT, RECTANGLE
3884, NORTHWEST,  MORNING, RECTANGLE
3885,     SOUTH,    NIGHT, RECTANGLE
3886,   MIDWEST,AFTERNOON, RECTANGLE
3887,     SOUTH,    NIGHT, RECTANGLE
3888, NORTHWEST,    NIGHT, RECTANGLE
3889,      WEST,    NIGHT, RECTANGLE
3890,      WEST,    NIGHT, RECTANGLE
3891,     SOUTH,    NIGHT, RECTANGLE
3892,      WEST,    NIGHT, RECTANGLE
3893,      WEST,    NIGHT, RECTANGLE
3894,     SOUTH,    NIGHT, RECTANGLE
3895,     SOUTH,    NIGHT, RECTANGLE
3896,     SOUTH,  MORNING, RECTANGLE
3897,      WEST,    NIGHT, RECTANGLE
3898, NORTHWEST,    NIGHT, RECTANGLE
3899,     SOUTH,    NIGHT, RECTANGLE
3900,   MIDWEST,    NIGHT, RECTANGLE
3901,     SOUTH,    NIGHT, RECTANGLE
3902,   MIDWEST,    NIGHT, RECTANGLE
3903, NORTHWEST,    NIGHT, RECTANGLE
3904,     SOUTH,    NIGHT, RECTANGLE
3905,   MIDWEST,    NIGHT, RECTANGLE
3906,   MIDWEST,    NIGHT, RECTANGLE
3907,     SOUTH,    NIGHT, RECTANGLE
3908,   MIDWEST,  MORNING, RECTANGLE
3909,      WEST,    NIGHT, RECTANGLE
3910,   MIDWEST,    NIGHT, RECTANGLE
3911,      WEST,    NIGHT, RECTANGLE
3912, NORTHWEST,  MORNING, RECTANGLE
3913,   MIDWEST,    NIGHT, RECTANGLE
3914,     SOUTH,    NIGHT, RECTANGLE
3915,      WEST,    NIGHT, RECTANGLE
3916,     SOUTH,  MORNING, RECTANGLE
3917,      WEST,    NIGHT, RECTANGLE
3918,     SOUTH,    NIGHT, RECTANGLE
3919,      WEST,    NIGHT, RECTANGLE
3920,     SOUTH,    NIGHT, RECTANGLE
3921,   MIDWEST,    NIGHT, RECTANGLE
3922,   MIDWEST,    NIGHT, RECTANGLE
3923,     SOUTH,    NIGHT, RECTANGLE
3924, NORTHWEST,  MORNING, RECTANGLE
3925,     SOUTH,  MORNING, RECTANGLE
3926,      WEST,  MORNING, RECTANGLE
3927,      WEST,    NIGHT, RECTANGLE
3928,   MIDWEST,    NIGHT, RECTANGLE
3929,   MIDWEST,    NIGHT, RECTANGLE
3930,   MIDWEST,    NIGHT, RECTANGLE
3931,      WEST,    NIGHT, RECTANGLE
3932,   MIDWEST,    NIGHT, RECTANGLE
3933,     SOUTH,    NIGHT, RECTANGLE
3934, NORTHWEST,    NIGHT, RECTANGLE
3935, NORTHWEST,    NIGHT, RECTANGLE
3936, NORTHWEST,    NIGHT, RECTANGLE
3937, NORTHWEST,    NIGHT, RECTANGLE
3938,      WEST,    NIGHT, RECTANGLE
3939, NORTHWEST,  MORNING, RECTANGLE
3940, NORTHWEST,    NIGHT, RECTANGLE
3941,   MIDWEST,    NIGHT, RECTANGLE
3942,     SOUTH,  MORNING, RECTANGLE
3943,      WEST,    NIGHT, RECTANGLE
3944,      WEST,    NIGHT, RECTANGLE
3945,      WEST,    NIGHT, RECTANGLE
3946,     SOUTH,    NIGHT, RECTANGLE
3947, NORTHWEST,    NIGHT, RECTANGLE
3948,   MIDWEST,    NIGHT, RECTANGLE
3949, NORTHWEST,    NIGHT, RECTANGLE
3950,      WEST,    NIGHT, RECTANGLE
3951,      WEST,    NIGHT, RECTANGLE
3952,      WEST,    NIGHT, RECTANGLE
3953,      WEST,    NIGHT, RECTANGLE
3954,     SOUTH,    NIGHT, RECTANGLE
3955,   MIDWEST,    NIGHT, RECTANGLE
3956, NORTHWEST,AFTERNOON, RECTANGLE
3957,     SOUTH,    NIGHT, RECTANGLE
3958,     SOUTH,  MORNING, RECTANGLE
3959, NORTHWEST,    NIGHT, RECTANGLE
3960,     SOUTH,    NIGHT, RECTANGLE
3961,     SOUTH,    NIGHT, RECTANGLE
3962,      WEST,    NIGHT, RECTANGLE
3963, NORTHWEST,    NIGHT, RECTANGLE
3964,   MIDWEST,    NIGHT, RECTANGLE
3965,     SOUTH,AFTERNOON, RECTANGLE
3966,     SOUTH,    NIGHT, RECTANGLE
3967,     SOUTH,    NIGHT, RECTANGLE
3968,     SOUTH,  MORNING, RECTANGLE
3969,   MIDWEST,    NIGHT, RECTANGLE
3970,   MIDWEST,    NIGHT, RECTANGLE
3971,     SOUTH,    NIGHT, RECTANGLE
3972,   MIDWEST,AFTERNOON, RECTANGLE
3973,   MIDWEST,  MORNING, RECTANGLE
3974,   MIDWEST,    NIGHT, RECTANGLE
3975,     SOUTH,    NIGHT, RECTANGLE
3976,   MIDWEST,    NIGHT, RECTANGLE
3977,     SOUTH,    NIGHT, RECTANGLE
3978,      WEST,  MORNING, RECTANGLE
3979,      WEST,    NIGHT, RECTANGLE
3980,      WEST,    NIGHT, RECTANGLE
3981,      WEST,    NIGHT, RECTANGLE
3982,     SOUTH,    NIGHT, RECTANGLE
3983, NORTHWEST,    NIGHT, RECTANGLE
3984, NORTHWEST,    NIGHT, RECTANGLE
3985,     SOUTH,    NIGHT, RECTANGLE
3986,     SOUTH,    NIGHT, RECTANGLE
3987, NORTHWEST,    NIGHT, RECTANGLE
3988,     SOUTH,  MORNING, RECTANGLE
3989,     SOUTH,    NIGHT, RECTANGLE
3990, NORTHWEST,    NIGHT, RECTANGLE
3991,     SOUTH,AFTERNOON, RECTANGLE
3992, NORTHWEST,    NIGHT, RECTANGLE
3993,   MIDWEST,    NIGHT, RECTANGLE
3994,      WEST,    NIGHT, RECTANGLE
3995,     SOUTH,    NIGHT, RECTANGLE
3996, NORTHWEST,  MORNING, RECTANGLE
3997,   MIDWEST,  MORNING, RECTANGLE
3998, NORTHWEST,    NIGHT, RECTANGLE
3999, NORTHWEST,    NIGHT, RECTANGLE
4000,     SOUTH,    NIGHT, RECTANGLE
4001,      WEST,    NIGHT, RECTANGLE
4002, NORTHWEST,    NIGHT, RECTANGLE
4003,      WEST,    NIGHT, RECTANGLE
4004, NORTHWEST,    NIGHT, RECTANGLE
4005,      WEST,    NIGHT, RECTANGLE
4006,      WEST,  MORNING, RECTANGLE
4007,   MIDWEST,  MORNING, RECTANGLE
4008, NORTHWEST,    NIGHT, RECTANGLE
4009,     SOUTH,    NIGHT, RECTANGLE
4010,      WEST,    NIGHT, RECTANGLE
4011,      WEST,    NIGHT, RECTANGLE
4012, NORTHWEST,    NIGHT, RECTANGLE
4013,     SOUTH,    NIGHT, RECTANGLE
4014,     SOUTH,    NIGHT, RECTANGLE
4015,   MIDWEST,    NIGHT, RECTANGLE
4016,   MIDWEST,    NIGHT, RECTANGLE
4017,     SOUTH,    NIGHT, RECTANGLE
4018,     SOUTH,    NIGHT, RECTANGLE
4019,   MIDWEST,    NIGHT, RECTANGLE
4020, NORTHWEST,    NIGHT, RECTANGLE
4021,      WEST,    NIGHT, RECTANGLE
4022,   MIDWEST,    NIGHT, RECTANGLE
4023,      WEST,    NIGHT, RECTANGLE
4024,      WEST,    NIGHT, RECTANGLE
4025,   MIDWEST,AFTERNOON, RECTANGLE
4026,      WEST,    NIGHT, RECTANGLE
4027,      WEST,    NIGHT, RECTANGLE
4028,      WEST,    NIGHT, RECTANGLE
4029,      WEST,    NIGHT, RECTANGLE
4030, NORTHWEST,  MORNING, RECTANGLE
4031,      WEST,    NIGHT, RECTANGLE
4032,   MIDWEST,    NIGHT, RECTANGLE
4033,      WEST,    NIGHT, RECTANGLE
4034,   MIDWEST,    NIGHT, RECTANGLE
4035,      WEST,AFTERNOON, RECTANGLE
4036, NORTHWEST,AFTERNOON, RECTANGLE
4037,   MIDWEST,AFTERNOON, RECTANGLE
4038,   MIDWEST,    NIGHT, RECTANGLE
4039,      WEST,  MORNING, RECTANGLE
4040,   MIDWEST,    NIGHT, RECTANGLE
4041,      WEST,    NIGHT, RECTANGLE
4042,   MIDWEST,    NIGHT, RECTANGLE
4043,   MIDWEST,    NIGHT, RECTANGLE
4044,     SOUTH,AFTERNOON, RECTANGLE
4045,      WEST,    NIGHT, RECTANGLE
4046, NORTHWEST,  MORNING, RECTANGLE
4047,     SOUTH,    NIGHT, RECTANGLE
4048,     SOUTH,AFTERNOON, RECTANGLE
4049,     SOUTH,    NIGHT, RECTANGLE
4050, NORTHWEST,    NIGHT, RECTANGLE
4051,     SOUTH,  MORNING, RECTANGLE
4052,   MIDWEST,    NIGHT, RECTANGLE
4053, NORTHWEST,    NIGHT, RECTANGLE
4054,   MIDWEST,    NIGHT, RECTANGLE
4055,      WEST,AFTERNOON, RECTANGLE
4056,      WEST,    NIGHT, RECTANGLE
4057,     SOUTH,    NIGHT, RECTANGLE
4058, NORTHWEST,    NIGHT, RECTANGLE
4059,     SOUTH,    NIGHT, RECTANGLE
4060,      WEST,AFTERNOON, RECTANGLE
4061,   MIDWEST,    NIGHT, RECTANGLE
4062,   MIDWEST,    NIGHT, RECTANGLE
4063,   MIDWEST,    NIGHT, RECTANGLE
4064,      WEST,    NIGHT, RECTANGLE
4065, NORTHWEST,    NIGHT, RECTANGLE
4066,   MIDWEST,    NIGHT, RECTANGLE
4067,   MIDWEST,    NIGHT, RECTANGLE
4068,      WEST,  MORNING, RECTANGLE
4069,   MIDWEST,AFTERNOON, RECTANGLE
4070,   MIDWEST,    NIGHT, RECTANGLE
4071,      WEST,    NIGHT, RECTANGLE
4072,      WEST,    NIGHT, RECTANGLE
4073,      WEST,    NIGHT, RECTANGLE
4074,      WEST,    NIGHT, RECTANGLE
4075,      WEST,    NIGHT, RECTANGLE
4076, NORTHWEST,    NIGHT, RECTANGLE
4077,     SOUTH,    NIGHT, RECTANGLE
4078,      WEST,    NIGHT, RECTANGLE
4079, NORTHWEST,    NIGHT, RECTANGLE
4080,     SOUTH,    NIGHT, RECTANGLE
4081,      WEST,    NIGHT, RECTANGLE
4082,      WEST,AFTERNOON, RECTANGLE
4083,      WEST,    NIGHT, RECTANGLE
4084,      WEST,    NIGHT, RECTANGLE
4085,      WEST,    NIGHT, RECTANGLE
4086,      WEST,    NIGHT, RECTANGLE
4087,     SOUTH,    NIGHT, RECTANGLE
4088,      WEST,    NIGHT, RECTANGLE
4089,      WEST,    NIGHT, RECTANGLE
4090,     SOUTH,    NIGHT, RECTANGLE
4091,      WEST,    NIGHT, RECTANGLE
4092,   MIDWEST,AFTERNOON, RECTANGLE
4093,     SOUTH,    NIGHT, RECTANGLE
4094,      WEST,    NIGHT, RECTANGLE
4095,     SOUTH,    NIGHT, RECTANGLE
4096,   MIDWEST,    NIGHT, RECTANGLE
4097, NORTHWEST,    NIGHT, RECTANGLE
4098,     SOUTH,    NIGHT, RECTANGLE
4099,      WEST,    NIGHT, RECTANGLE
4100,   MIDWEST,    NIGHT, RECTANGLE
4101,      WEST,    NIGHT, RECTANGLE
4102,   MIDWEST,    NIGHT, RECTANGLE
4103,   MIDWEST,    NIGHT, RECTANGLE
4104,     SOUTH,  MORNING, RECTANGLE
4105,     SOUTH,    NIGHT, RECTANGLE
4106,     SOUTH,    NIGHT, RECTANGLE
4107,     SOUTH,    NIGHT, RECTANGLE
4108,      WEST,    NIGHT, RECTANGLE
4109, NORTHWEST,  MORNING, RECTANGLE
4110,     SOUTH,  MORNING, RECTANGLE
4111,     SOUTH,    NIGHT, RECTANGLE
4112, NORTHWEST,    NIGHT, RECTANGLE
4113,     SOUTH,    NIGHT, RECTANGLE
4114,   MIDWEST,    NIGHT, RECTANGLE
4115,      WEST,    NIGHT, RECTANGLE
4116,      WEST,    NIGHT, RECTANGLE
4117,      WEST,    NIGHT, RECTANGLE
4118, NORTHWEST,    NIGHT, RECTANGLE
4119,     SOUTH,    NIGHT, RECTANGLE
4120,     SOUTH,    NIGHT, RECTANGLE
4121,   MIDWEST,    NIGHT, RECTANGLE
4122,     SOUTH,    NIGHT, RECTANGLE
4123,      WEST,    NIGHT, RECTANGLE
4124,      WEST,    NIGHT, RECTANGLE
4125,   MIDWEST,    NIGHT, RECTANGLE
4126,   MIDWEST,    NIGHT, RECTANGLE
4127,     SOUTH,    NIGHT, RECTANGLE
4128,     SOUTH,    NIGHT, RECTANGLE
4129,     SOUTH,    NIGHT, RECTANGLE
4130,   MIDWEST,    NIGHT, RECTANGLE
4131,     SOUTH,    NIGHT, RECTANGLE
4132,     SOUTH,    NIGHT, RECTANGLE
4133,     SOUTH,    NIGHT, RECTANGLE
4134,      WEST,    NIGHT, RECTANGLE
4135,     SOUTH,    NIGHT, RECTANGLE
4136,      WEST,    NIGHT, RECTANGLE
4137,      WEST,  MORNING, RECTANGLE
4138,     SOUTH,    NIGHT, RECTANGLE
4139,      WEST,    NIGHT, RECTANGLE
4140, NORTHWEST,    NIGHT, RECTANGLE
4141,   MIDWEST,    NIGHT, RECTANGLE
4142, NORTHWEST,  MORNING, RECTANGLE
4143, NORTHWEST,    NIGHT, RECTANGLE
4144,   MIDWEST,    NIGHT, RECTANGLE
4145, NORTHWEST,    NIGHT, RECTANGLE
4146,      WEST,    NIGHT, RECTANGLE
4147, NORTHWEST,    NIGHT, RECTANGLE
4148,     SOUTH,    NIGHT, RECTANGLE
4149,   MIDWEST,    NIGHT, RECTANGLE
4150,     SOUTH,    NIGHT, RECTANGLE
4151,   MIDWEST,    NIGHT, RECTANGLE
4152,     SOUTH,    NIGHT, RECTANGLE
4153,      WEST,    NIGHT, RECTANGLE
4154,      WEST,    NIGHT, RECTANGLE
4155,      WEST,  MORNING, RECTANGLE
4156,      WEST,  MORNING, RECTANGLE
4157,     SOUTH,  MORNING, RECTANGLE
4158,      WEST,    NIGHT, RECTANGLE
4159,      WEST,    NIGHT, RECTANGLE
4160,      WEST,    NIGHT, RECTANGLE
4161,      WEST,    NIGHT, RECTANGLE
4162,   MIDWEST,    NIGHT, RECTANGLE
4163,     SOUTH,    NIGHT, RECTANGLE
4164, NORTHWEST,    NIGHT, RECTANGLE
4165,      WEST,    NIGHT, RECTANGLE
4166,     SOUTH,    NIGHT, RECTANGLE
4167,   MIDWEST,    NIGHT, RECTANGLE
4168,     SOUTH,    NIGHT, RECTANGLE
4169,   MIDWEST,    NIGHT, RECTANGLE
4170,      WEST,AFTERNOON, RECTANGLE
4171,      WEST,    NIGHT, RECTANGLE
4172,     SOUTH,    NIGHT, RECTANGLE
4173,     SOUTH,    NIGHT, RECTANGLE
4174,      WEST,    NIGHT, RECTANGLE
4175,   MIDWEST,    NIGHT, RECTANGLE
4176,      WEST,    NIGHT, RECTANGLE
4177,   MIDWEST,    NIGHT, RECTANGLE
4178,     SOUTH,    NIGHT, RECTANGLE
4179,     SOUTH,AFTERNOON, RECTANGLE
4180, NORTHWEST,    NIGHT, RECTANGLE
4181,      WEST,    NIGHT, RECTANGLE
4182,     SOUTH,AFTERNOON, RECTANGLE
4183,      WEST,  MORNING, RECTANGLE
4184,      WEST,    NIGHT, RECTANGLE
4185,      WEST,    NIGHT, RECTANGLE
4186,      WEST,    NIGHT, RECTANGLE
4187, NORTHWEST,    NIGHT, RECTANGLE
4188,      WEST,    NIGHT, RECTANGLE
4189,   MIDWEST,    NIGHT, RECTANGLE
4190, NORTHWEST,  MORNING, RECTANGLE
4191,      WEST,    NIGHT, RECTANGLE
4192,   MIDWEST,    NIGHT, RECTANGLE
4193,      WEST,    NIGHT, RECTANGLE
4194,     SOUTH,    NIGHT, RECTANGLE
4195,      WEST,    NIGHT, RECTANGLE
4196,      WEST,    NIGHT, RECTANGLE
4197,     SOUTH,    NIGHT, RECTANGLE
4198,     SOUTH,    NIGHT, RECTANGLE
4199,      WEST,    NIGHT, RECTANGLE
4200,     SOUTH,    NIGHT, RECTANGLE
4201,     SOUTH,  MORNING, RECTANGLE
4202,      WEST,    NIGHT, RECTANGLE
4203, NORTHWEST,    NIGHT, RECTANGLE
4204,   MIDWEST,    NIGHT, RECTANGLE
4205,   MIDWEST,    NIGHT, RECTANGLE
4206,   MIDWEST,    NIGHT, RECTANGLE
4207, NORTHWEST,    NIGHT, RECTANGLE
4208,      WEST,    NIGHT, RECTANGLE
4209,      WEST,    NIGHT, RECTANGLE
4210,      WEST,    NIGHT, RECTANGLE
4211,     SOUTH,    NIGHT, RECTANGLE
4212,   MIDWEST,    NIGHT, RECTANGLE
4213,      WEST,    NIGHT, RECTANGLE
4214,      WEST,    NIGHT, RECTANGLE
4215, NORTHWEST,    NIGHT, RECTANGLE
4216,     SOUTH,    NIGHT, RECTANGLE
4217,     SOUTH,    NIGHT, RECTANGLE
4218, NORTHWEST,    NIGHT, RECTANGLE
4219,     SOUTH,    NIGHT, RECTANGLE
4220,   MIDWEST,    NIGHT, RECTANGLE
4221, NORTHWEST,    NIGHT, RECTANGLE
4222, NORTHWEST,    NIGHT, RECTANGLE
4223, NORTHWEST,  MORNING, RECTANGLE
4224, NORTHWEST,    NIGHT, RECTANGLE
4225, NORTHWEST,    NIGHT, RECTANGLE
4226,     SOUTH,    NIGHT, RECTANGLE
4227,     SOUTH,    NIGHT, RECTANGLE
4228,      WEST,    NIGHT, RECTANGLE
4229,      WEST,    NIGHT, RECTANGLE
4230,   MIDWEST,    NIGHT, RECTANGLE
4231, NORTHWEST,    NIGHT, RECTANGLE
4232,     SOUTH,    NIGHT, RECTANGLE
4233,     SOUTH,    NIGHT, RECTANGLE
4234, NORTHWEST,    NIGHT, RECTANGLE
4235,      WEST,    NIGHT, RECTANGLE
4236,     SOUTH,  MORNING, RECTANGLE
4237,     SOUTH,  MORNING, RECTANGLE
4238,   MIDWEST,    NIGHT, RECTANGLE
4239,   MIDWEST,    NIGHT, RECTANGLE
4240, NORTHWEST,    NIGHT, RECTANGLE
4241,   MIDWEST,    NIGHT, RECTANGLE
4242, NORTHWEST,    NIGHT, RECTANGLE
4243,   MIDWEST,    NIGHT, RECTANGLE
4244,      WEST,  MORNING, RECTANGLE
4245,     SOUTH,  MORNING, RECTANGLE
4246,      WEST,    NIGHT, RECTANGLE
4247, NORTHWEST,    NIGHT, RECTANGLE
4248,     SOUTH,    NIGHT, RECTANGLE
4249,      WEST,    NIGHT, RECTANGLE
4250,     SOUTH,    NIGHT, RECTANGLE
4251,     SOUTH,    NIGHT, RECTANGLE
4252,   MIDWEST,  MORNING, RECTANGLE
4253,   MIDWEST,    NIGHT, RECTANGLE
4254,   MIDWEST,    NIGHT, RECTANGLE
4255,      WEST,    NIGHT, RECTANGLE
4256,   MIDWEST,    NIGHT, RECTANGLE
4257,     SOUTH,    NIGHT, RECTANGLE
4258,   MIDWEST,    NIGHT, RECTANGLE
4259, NORTHWEST,    NIGHT, RECTANGLE
4260,      WEST,AFTERNOON, RECTANGLE
4261, NORTHWEST,    NIGHT, RECTANGLE
4262, NORTHWEST,    NIGHT, RECTANGLE
4263,     SOUTH,    NIGHT, RECTANGLE
4264,     SOUTH,    NIGHT, RECTANGLE
4265,   MIDWEST,  MORNING, RECTANGLE
4266, NORTHWEST,    NIGHT, RECTANGLE
4267,   MIDWEST,    NIGHT, RECTANGLE
4268,     SOUTH,    NIGHT, RECTANGLE
4269,     SOUTH,    NIGHT, RECTANGLE
4270,     SOUTH,    NIGHT, RECTANGLE
4271,   MIDWEST,    NIGHT, RECTANGLE
4272,     SOUTH,    NIGHT, RECTANGLE
4273,   MIDWEST,    NIGHT, RECTANGLE
4274,   MIDWEST,  MORNING, RECTANGLE
4275, NORTHWEST,    NIGHT, RECTANGLE
4276,   MIDWEST,    NIGHT, RECTANGLE
4277,   MIDWEST,AFTERNOON, RECTANGLE
4278, NORTHWEST,    NIGHT, RECTANGLE
4279, NORTHWEST,    NIGHT, RECTANGLE
4280,   MIDWEST,AFTERNOON, RECTANGLE
4281,      WEST,    NIGHT, RECTANGLE
4282,   MIDWEST,    NIGHT, RECTANGLE
4283, NORTHWEST,    NIGHT, RECTANGLE
4284, NORTHWEST,    NIGHT, RECTANGLE
4285,     SOUTH,    NIGHT, RECTANGLE
4286,     SOUTH,    NIGHT, RECTANGLE
4287,     SOUTH,    NIGHT, RECTANGLE
4288,     SOUTH,    NIGHT, RECTANGLE
4289,     SOUTH,    NIGHT, RECTANGLE
4290,   MIDWEST,    NIGHT, RECTANGLE
4291,     SOUTH,    NIGHT, RECTANGLE
4292,   MIDWEST,AFTERNOON, RECTANGLE
4293,   MIDWEST,    NIGHT, RECTANGLE
4294,   MIDWEST,    NIGHT, RECTANGLE
4295, NORTHWEST,    NIGHT, RECTANGLE
4296,   MIDWEST,    NIGHT, RECTANGLE
4297,     SOUTH,  MORNING, RECTANGLE
4298,      WEST,    NIGHT, RECTANGLE
4299,     SOUTH,  MORNING, RECTANGLE
4300,     SOUTH,    NIGHT, RECTANGLE
4301,      WEST,    NIGHT, RECTANGLE
4302,   MIDWEST,    NIGHT, RECTANGLE
4303,      WEST,    NIGHT, RECTANGLE
4304,      WEST,    NIGHT, RECTANGLE
4305,      WEST,AFTERNOON, RECTANGLE
4306,      WEST,    NIGHT, RECTANGLE
4307,     SOUTH,  MORNING, RECTANGLE
4308,     SOUTH,  MORNING, RECTANGLE
4309,     SOUTH,AFTERNOON, RECTANGLE
4310, NORTHWEST,    NIGHT, RECTANGLE
4311,   MIDWEST,    NIGHT, RECTANGLE
4312,     SOUTH,    NIGHT, RECTANGLE
4313,      WEST,    NIGHT, RECTANGLE
4314,     SOUTH,    NIGHT, RECTANGLE
4315,   MIDWEST,    NIGHT, RECTANGLE
4316,      WEST,    NIGHT, RECTANGLE
4317,     SOUTH,    NIGHT, RECTANGLE
4318,   MIDWEST,    NIGHT, RECTANGLE
4319,   MIDWEST,    NIGHT, RECTANGLE
4320,   MIDWEST,    NIGHT, RECTANGLE
4321,     SOUTH,    NIGHT, RECTANGLE
4322,     SOUTH,AFTERNOON, RECTANGLE
4323, NORTHWEST,  MORNING, RECTANGLE
4324,      WEST,    NIGHT, RECTANGLE
4325,     SOUTH,    NIGHT, RECTANGLE
4326,      WEST,  MORNING, RECTANGLE
4327,     SOUTH,    NIGHT, RECTANGLE
4328,      WEST,    NIGHT, RECTANGLE
4329,     SOUTH,AFTERNOON, RECTANGLE
4330, NORTHWEST,    NIGHT, RECTANGLE
4331,     SOUTH,    NIGHT, RECTANGLE
4332,   MIDWEST,    NIGHT, RECTANGLE
4333,   MIDWEST,    NIGHT, RECTANGLE
4334, NORTHWEST,    NIGHT, RECTANGLE
4335,   MIDWEST,    NIGHT, RECTANGLE
4336,     SOUTH,    NIGHT, RECTANGLE
4337,      WEST,    NIGHT, RECTANGLE
4338, NORTHWEST,    NIGHT, RECTANGLE
4339,     SOUTH,    NIGHT, RECTANGLE
4340, NORTHWEST,    NIGHT, RECTANGLE
4341,     SOUTH,    NIGHT, RECTANGLE
4342,      WEST,    NIGHT, RECTANGLE
4343,      WEST,    NIGHT, RECTANGLE
4344, NORTHWEST,  MORNING, RECTANGLE
4345, NORTHWEST,    NIGHT, RECTANGLE
4346,      WEST,    NIGHT, RECTANGLE
4347,     SOUTH,    NIGHT, RECTANGLE
4348,     SOUTH,    NIGHT, RECTANGLE
4349,      WEST,    NIGHT, RECTANGLE
4350,   MIDWEST,    NIGHT, RECTANGLE
4351,     SOUTH,    NIGHT, RECTANGLE
4352,      WEST,    NIGHT, RECTANGLE
4353,     SOUTH,    NIGHT, RECTANGLE
4354,      WEST,    NIGHT, RECTANGLE
4355,      WEST,    NIGHT, RECTANGLE
4356,      WEST,    NIGHT, RECTANGLE
4357,     SOUTH,  MORNING, RECTANGLE
4358,     SOUTH,    NIGHT, RECTANGLE
4359,     SOUTH,    NIGHT, RECTANGLE
4360,      WEST,    NIGHT, RECTANGLE
4361,     SOUTH,    NIGHT, RECTANGLE
4362,      WEST,    NIGHT, RECTANGLE
4363,     SOUTH,    NIGHT, RECTANGLE
