Date / Time,City,State,Shape,Duration,Summary,Posted
5/14/16 20:10,Maricopa,AZ,Fireball,4 seconds,Orange orbs without noise & vanished quickly.,42510
5/13/16 21:30,Winston-Salem/Lexington,NC,Fireball,5 minutes,Six fireballs flying in a cluster.,42510
5/13/16 10:03,Bellingham,WA,Fireball,About 5 minutes,2 bright orange UFOs moving north over Portage Island & south Lummi Island.,42510
5/12/16 22:00,Gresham,OR,Fireball,15 seconds,Bright orange fireball.,42510
5/9/16 23:15,Commerce,MI,Fireball,5 minutes,"Two bright fireballs stop and go, moving at differing speeds and towards different areas. ((anonymous report))",42500
5/9/16 11:50,Winter Springs,FL,Fireball,15 minutes,"Glowing, sputtering fireball moving slowly east to west near MCO - Orlando International Airport.",42500
5/7/16 22:40,Arvada,CO,Fireball,?,Orange fire low in sky.,42500
5/7/16 22:30,Long Beach,CA,Fireball,15 seconds,One orange/red stationary fireball like object in the sky looking south from Bixby Knolls area of Long Beach. ((anonymous rept.)),42500
5/7/16 21:00,Philadelphia,MS,Fireball,10 minutes,"Wife and I were on Hwy 15 North 5-7 mi. outside of Philadelphia, MS, when we noticed a hovering group of 5-7 fireballs.",42500
5/5/16 21:30,Davenport,FL,Fireball,0.0208333333,Red 'fireball' sighting. ((anonymous report)),42500
5/5/16 20:45,Ocala,FL,Fireball,2 minutes,I saw what looked like a fireball moving north. Then it seem to get small an disappeared. ((anonymous report)),42496
5/5/16 01:00,Orlando,FL,Fireball,2 minutes,((HOAX??)) Fireball that hovered and shift into sky. ((anonymous report)),42496
5/4/16 05:30,Mesa,AZ,Fireball,5 minutes,I saw what looked like the only cloud in the sky. It was a small smudge. The sun was rising from behind the mountains so that little sp,42496
5/3/16 23:45,Owensboro,KY,Fireball,1 second,"Large, silent fireball speeding toward earth, until I lose sight of it when it went behind some distant trees.",42496
4/30/16 22:30,El Paso,TX,Fireball,>4 minutes,A fireball was traveling horizontally to the left but before extinguishing a second fireball did the same and flew up into the sky,42496
4/30/16 22:30,Westport,WI,Fireball,5 minutes,Glowing orange ball over lake Mendota in Wisconsin. ((anonymous report)),42496
4/30/16 21:30,Philadelphia,PA,Fireball,15 minutes,Orange orbs in groups of four or five flying in triangle or line.,42496
4/30/16 21:10,Newport Beach,CA,Fireball,1 minute,"Orange star, flickered for about 30 seconds and then it slowly got smaller and smaller until it disappeared. ((anonymous))",42496
4/29/16 23:45,Pomona,NY,Fireball,20 minutes,Started with a green fireball followed by flashing lights in the sky then complete power outage and object was gone,42496
4/29/16 09:25,Fort Walton Beach,FL,Fireball,20,((HOAX??)) 10+ Silent Round Fireball Looking Ojects Fly overhead in a straight line. REAL!!!,42496
4/26/16 21:30,Reseda,CA,Fireball,5 seconds,A LARGE BRIGHT BLUE FIRE BALL WITH AN ORANGE TRAIL OF FIRE OVER RESEDA CA.,42489
4/26/16 21:00,Costa Mesa,CA,Fireball,5 seconds,I saw a fireball falling from the sky; it was blue and orange it had a tail. ((anonymous source)) ((NUFORC Note: Meteor. PD)),42489
4/26/16 03:30,Sterling,CO,Fireball,30 seconds,2 red fireball shaped objects flying erratically in the sky too fast to be man made and looked like they were chasing each other.,42489
4/25/16 15:00,Macon,GA,Fireball,30-45 minutes,"About 3:15pm over Macon, Georgia, I was playing outside with my dog and looked up and seen 3 balls of lite that looked like what missle",42489
4/24/16 21:00,Lake Villa,IL,Fireball,1 minute,"Fire ball in the sky, no sound",42489
4/24/16 02:30,Ft. Collins,CO,Fireball,1 minute,"Orange Fireball at 0230 in Ft Collins Co, traveling parallel to the ground surface",42489
4/23/16 23:00,Tallahassee,FL,Fireball,15 minutes,Nine objects seen. Small fireballs that traveled at various speeds and seemed to burn out. The objects were travelling south and were f,42489
4/23/16 21:00,Milwaukee,WI,Fireball,10 minutes,"Walked outside looking northwest, noticed 4 orange lights almost in a row hovering for a few seconds and slowly moving west and dissapp",42496
4/22/16 20:30,Whittier,CA,Fireball,15 seconds,I was in my back yard looking west towards Los Angels and seen red dots gliding and then dissaperring. ((anonymous)),42489
4/22/16 09:30,Melbourne,FL,Fireball,15 minutes,Today is April 22nd me my wife and my son saw 3 separate craft of Unknown Origin that resemble fireballs.,42489
4/21/16 21:30,San Antonio,TX,Fireball,Evening,A Beautiful Rock full of different colors in the sky.,42482
4/17/16 00:45,Ricetown,KY,Fireball,5 minutes,Blinking globular object glowing with orange/red light observed in forest from my back deck a second night in a row.,42482
4/16/16 21:43,Seaside,OR,Fireball,3 minutes,"Fast moving flame balls, heading SxSW at a clip faster than helicopters.",42482
4/15/16 23:17,Liberty Township,OH,Fireball,15 seconds,"Fireball appeared in the sky falling towards the earth, then it got bigger and flashed from white to green vanishing over a house.",42489
4/15/16 22:30,Pea Ridge,AR,Fireball,Few seconds,Bright green very low fireball.,42482
4/15/16 22:20,Chicago,IL,Fireball,3 seconds,"A fireball, moving east to west, was a solid mass with a long, trailing tail. It was blue, green,and red. Colors were vivid and very vi",42482
4/15/16 22:15,Cairo,IL,Fireball,2-3 seconds,"Falling star that evolved and grew in size and color, to end in a brilliant green ball of trailing light. ((NUFORC Note: Meteor? PD))",42482
4/15/16 22:00,Reading,OH,Fireball,2 minutes,A bright orange fireball with a faint blue tail came up from the eastern horizon. As it flew over our house it it started to fade.,42482
4/15/16 19:00,Evans,GA,Fireball,8 minutes,"Was called by a coworker, to my surprise, 5 balls of red light moving from E to W in the sky. ((anonymous))",42482
4/15/16 11:30,South Bend,IN,Fireball,,A SHOOTING BALL OF FIRE DOWNTOWN SOUTH BEND ON FRIDAY NIGHT AT 11:30PM.,42489
4/13/16 20:30,Curwensville,PA,Fireball,4 minutes,"Seen what I thought was a strange orange/yellow star, until it started to move slowly above me.",42482
4/12/16 21:33,Chadds Ford,PA,Fireball,2 minutes,"Orange ball moving slowly across the sky, then disappeared.",42510
4/12/16 21:30,Ellsworth,KS,Fireball,10 minutes,Orange lights over central Kansas.,42475
4/12/16 21:25,Ellsworth,KS,Fireball,1 hour,Red pulsating lights hovering SW of Ellsworth. Lasted a good 30 seconds to a minute.,42475
4/12/16 02:45,Van Nuys,CA,Fireball,3 minutes,I OBSERVED A ORANGE ORB MOVING ABOVE VNYS AIRPORT.,42475
4/9/16 21:00,Englewood,FL,Fireball,3 minutes,"We were having dinner in Englewood, when my wife said what is that? I turned and looked and saw a fireball.",42475
4/7/16 21:30,Bass Lake,CA,Fireball,3 seconds,Large green fireball flashing across the tree line. Did not look like anything I have seem up here before. Went out of view.,42475
4/2/16 23:00,New York City (Yonkers),NY,Fireball,5 minutes,Cluster of fireball objects.,42475
4/2/16 22:45,Rowlett,TX,Fireball,5 minutes,The fireball came from the south and looked like a plane in fire. Then stopped and flame went out and went up and disappeared.,42475
4/1/16 19:30,Bakersfield,CA,Fireball,10-15 minutes,My cousin and I were off of hageman and old farm and one by one 3 what looked liked floating balls of fire went from NW to SW dir..,42482
4/1/16 19:30,Goodyear,AZ,Fireball,45 seconds,Fireball.,42475
4/1/16 05:00,Fayetteville,AR,Fireball,5 seconds,"Bright star, then vanished.",42475
3/31/16 22:05,Shasta Lake,CA,Fireball,~45 seconds,3 bright red lights seen traveling over Shasta Lake City then suddenly disappearing one right after the other,42475
3/30/16,Winston-Salem,NC,Fireball,5 minutes,Very large firecolor came from the trees and moved slow across the sky. Once it got above my house it fizzled out.. it started out a fi,42461
3/29/16 06:40,Boca Raton,FL,Fireball,5 seconds,We saw what looked like a very large shooting star or ball of fire moving very fast and very low from West to East.,42461
3/28/16 21:00,Rochester,IL,Fireball,~2 hours,"((HOAX??)) Started w/ 1 light on E hor., followed it, grew to countless lights over 2 hrs., along with close encounter ground sighting.",42461
3/28/16 04:25,Lakside,MT,Fireball,30 seconds,((HOAX??)) Two large orange fireballs.,42461
3/27/16 20:45,Bakersfield,CA,Fireball,15 minutes,"It looks like a Fire Ballon, there were 3 , no sound. What can it be?",42461
3/26/16 22:30,Sequim,WA,Fireball,5 minutes,"Two fireballs in formation, moving north to south. Weather conditions were light breeze and moderate rain. Both fireballs disappeared",42461
3/26/16 20:15,Pembroke Pines,FL,Fireball,1.5-2.0 minutes,"Shocking, caught me off guard!",42461
3/23/16 21:10,Jacksonville,FL,Fireball,20 seconds,Fireball chased by jets.,42453
3/22/16 21:00,Kelso,WA,Fireball,10 minutes,((NUFORC Note: Witness provides no information. PD)),42453
3/21/16 21:30,Des Plaines,IL,Fireball,4 minutes,"5 fireballs in the sky over Des Plaines/Glenview, Illinois.",42453
3/21/16 00:00,Wylie and Rowlett,TX,Fireball,25 minutes,"I observed several balls of fire and strobing lights that seemed to be chasing each other over the night sky over Wylie, TX.",42453
3/20/16 20:00,West Grove,PA,Fireball,3 minutes,"Orange reddish circular object in southeastern sky around 8 pm, was moving E to W. Very heavy cloud cover.",42453
3/20/16 00:00,Santa Cruz,CA,Fireball,30 minutes,"We were driving on Hwy 1 & noticed about 7 fireballs soaring straight down at the earth, almost like shooting stars. I pulled over and",42453
3/18/16 21:00,Barefoot Bay,FL,Fireball,2-3 minutes,It looked like a fireball slowly moving from South to North.,42453
3/18/16 21:00,Eau Gallie,FL,Fireball,45 seconds,"Red/white fireball in Melbourne, Florida.",42453
3/18/16 20:00,Port St. Lucie,FL,Fireball,5 minutes,4 fireballs hovering close above.,42453
3/18/16 19:20,Orleans (Canada),ON,Fireball,1 minute,"At approximately 19:20 on Friday, March 18, 2016, I was travelling West down RR128 when I spotted a bright light in the sky to my left",42453
3/17/16 21:25,Chula Vista,CA,Fireball,3 minutes,Fiery ball of flames that was no meteor being fallowed by helicopters.,42447
3/17/16 19:28,Zephyrhills,FL,Fireball,25 seconds,Watched a fireball enter the atmosphere then change into what was perceived as a star. Then 5 or so seconds later another showed up. Af,42447
3/16/16 21:15,Kernersville,NC,Fireball,5 minutes,Orangish Red glowing lights.,42447
3/16/16 21:00,Ormond Beach,FL,Fireball,10 seconds,We saw a sparking fireball in the night sky.,42510
3/15/16 19:28,Fort Lauderdale,FL,Fireball,3 minutes,Fireball at dusk in south Florida.,42447
3/11/16 08:00,Irmo,SC,Fireball,10 mintes,I was driving home around 8:00pm and saw about seven to eight fireballs floating above tree level. They were floating in formation almo,42447
3/8/16 20:20,Glenview,IL,Fireball,4 seconds,"I observed a large bright green glowing object fall to earth a few minutes ago. I had just looked up out the window, which faces east",42440
3/6/16 21:30,Hurricane,WV,Fireball,2 minutes,"Witnessed a round, red flashing light in the sky directly in front of me. It was about the height of where an airplane would be flyin",42500
3/6/16 20:28,Riverside,CA,Fireball,2 seconds,Saw what could have been a meteor fall from sky. White ball of light with long tail behind. ((NUFORC Note: Meteor? PD)),42440
3/6/16 20:00,Hayesville,NC,Fireball,30 seconds,"Brilliant red object in the southern sky, which sped off with incredible speed.",42440
3/3/16 09:00,Vallejo,CA,Fireball,5 minutes,I was driving home approx midnight on the 4th I seen this ball of fire in the sky its shot across and then it stood still and drop some,42440
3/3/16,Baldwinville,MA,Fireball,1 second,I and a friend spotted a large green fireball shoot straight down from the sky unsure of exact time but have seen there is another.,42440
3/2/16 22:30,Plymouth Meeting,PA,Fireball,5 minutes,My mom was upstairs in her room but came running downstairs and running out the door. She said there are strange lights in sky.,42433
3/2/16 20:02,Farmingville,NY,Fireball,2 seconds,"Object looked like a shooting star, however, came low to tree line and lifted as if it swooped and then flash disappeared.",42433
3/1/16 05:57,Las Vegas,NV,Fireball,2-3 seconds,Driving down Decatur Sahara. Right in front of my driving view I notice a blue and orange flying fireball. Coming from Charleston towar,42433
2/29/16 20:29,Warner Robins,GA,Fireball,2 minutes,There were several (8 or 9) glowing orange balls of light moving north north-east.,42433
2/29/16 00:00,Thornton,CO,Fireball,2 minutes,2 orange fireballs traveling together.,42433
2/27/16 20:00,Holiday,FL,Fireball,45-60 seconds,"My stepfather saw them first as he was driving home, he called my mother and I out once he drove up and toward the south west from our",42433
2/26/16 09:45,Niceville,FL,Fireball,1 minute,"4 large fireballs, veritical line, slow moving, and spaced perfectly.",42433
2/23/16 22:00,Dieppe (Canada),NB,Fireball,2 minutes,"Glowing orange star, or Mars look-alike, floating in sky.",42433
2/22/16 19:00,Lebanon,MO,Fireball,90 minutes,"Several Orange Globe Fireball Lights Low in the Sky, Winking Out and Coming Back In Other Locations.",42426
2/21/16 19:20,Sandy,OR,Fireball,<20 seconds,Huge ball of light falls to earth after stalling.,42426
2/20/16 23:45,San Luis Obispo,CA,Fireball,3 minutes,"Orange fireball, emitted a blinking object and flew upwards until it was as small as a star.",42426
2/20/16 17:50,Towson,MD,Fireball,60 seconds,"Noticed streaks in the sky while driving. At first one, then two, then three.",42426
2/17/16 19:00,Greeley,CO,Fireball,5 minutes,"2 orange glowing balls in the air, not flashing red or white like airplanes, traveling very slow then one cut W and slowly disappears.",42419
2/16/16 19:19,Kill Devil Hills,NC,Fireball,,Looked like a ball of fire going fast across sky and disappear into the west sky.,42419
2/16/16 17:12,Williamsburg,VA,Fireball,3-4 seconds,"Object was moving rapidly left to right, approximately 300-500' AGL, orange yellow fiery tail front end looked white/bluish in color",42419
2/16/16 17:00,Enterprise,WA,Fireball,30 seconds,A large white fireball with a smoke or vapor trail flew Northwest.,42419
2/15/16 19:00,Dubuque,IA,Fireball,10-12 seconds,"((HOAX??)) I spotted a crimson light heading W for maybe 5 sec. It stopped, changed color to a emerald green and shot off to the W.",42419
2/14/16 07:30,Pinellas,FL,Fireball,6 seconds,I was driving my car and caught site of what i thought was a craft or meteorite falling to earth i was awaiting the explosion but never,42453
2/14/16 04:35,West Suffield,CT,Fireball,5 seconds,"LAYING IN BED LOOKING OUT WINDOW AND SAW A BRIGHT FLASH TRAILING FROM NORTHWEST TO SOUTHEAST . IT APPEARED GREENISH IN COLOR TO ME , I",42426
2/14/16 04:30,East Hampton,NY,Fireball,3 seconds,Bright orange light shines down into my bathroom window then disappears.,42419
2/13/16 21:30,West Mobile,AL,Fireball,2 minutes,"((HOAX??)) 5 ""sequinized"" fireballs in the sky.",42419
2/11/16 07:00,Laguna Beach,CA,Fireball,2 seconds,I was looking toward the ocean when I saw a greenish blue ball sailing across the sky. It looked almost like a flare.,42419
2/11/16 06:45,Costa Mesa,CA,Fireball,2 minutes,Bright fireball that vanished immediately.,42411
2/11/16 06:44,Palm Desert,CA,Fireball,3 seconds,"Bright green fireball traveling (generally) west to east and about 1,000 feet above ground it extinguished and was no longer visible.",42411
2/11/16 06:40,Victorville,CA,Fireball,8 seconds,Green/blue fireball travels across morning sky. ((NUFORC Note: We believe object was a meteor. See video. PD)),42419
